crop_id,frame_id,video_id,crop_path
1baed8325e57931f3520444cee078985_c00331,1baed8325e57931f3520444cee078985_f00390,1baed8325e57931f3520444cee078985,/Users/vaishak/Documents/BirdRe-Id/data/crops/1baed8325e57931f3520444cee078985/crop_00331.jpg
1baed8325e57931f3520444cee078985_c00332,1baed8325e57931f3520444cee078985_f00400,1baed8325e57931f3520444cee078985,/Users/vaishak/Documents/BirdRe-Id/data/crops/1baed8325e57931f3520444cee078985/crop_00332.jpg
1baed8325e57931f3520444cee078985_c00333,1baed8325e57931f3520444cee078985_f00410,1baed8325e57931f3520444cee078985,/Users/vaishak/Documents/BirdRe-Id/data/crops/1baed8325e57931f3520444cee078985/crop_00333.jpg
1e5284feeb6d992491f2af857605d084_c00334,1e5284feeb6d992491f2af857605d084_f00010,1e5284feeb6d992491f2af857605d084,/Users/vaishak/Documents/BirdRe-Id/data/crops/1e5284feeb6d992491f2af857605d084/crop_00334.jpg
1e5284feeb6d992491f2af857605d084_c00335,1e5284feeb6d992491f2af857605d084_f00020,1e5284feeb6d992491f2af857605d084,/Users/vaishak/Documents/BirdRe-Id/data/crops/1e5284feeb6d992491f2af857605d084/crop_00335.jpg
20490f4f91ca7383b8653ae760f5a075_c00337,20490f4f91ca7383b8653ae760f5a075_f00000,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00337.jpg
20490f4f91ca7383b8653ae760f5a075_c00338,20490f4f91ca7383b8653ae760f5a075_f00200,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00338.jpg
20490f4f91ca7383b8653ae760f5a075_c00339,20490f4f91ca7383b8653ae760f5a075_f00210,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00339.jpg
20490f4f91ca7383b8653ae760f5a075_c00340,20490f4f91ca7383b8653ae760f5a075_f00220,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00340.jpg
20490f4f91ca7383b8653ae760f5a075_c00341,20490f4f91ca7383b8653ae760f5a075_f00230,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00341.jpg
20490f4f91ca7383b8653ae760f5a075_c00343,20490f4f91ca7383b8653ae760f5a075_f00250,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00343.jpg
20490f4f91ca7383b8653ae760f5a075_c00344,20490f4f91ca7383b8653ae760f5a075_f00260,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00344.jpg
20490f4f91ca7383b8653ae760f5a075_c00345,20490f4f91ca7383b8653ae760f5a075_f00270,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00345.jpg
20490f4f91ca7383b8653ae760f5a075_c00346,20490f4f91ca7383b8653ae760f5a075_f00280,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00346.jpg
20490f4f91ca7383b8653ae760f5a075_c00347,20490f4f91ca7383b8653ae760f5a075_f00290,20490f4f91ca7383b8653ae760f5a075,/Users/vaishak/Documents/BirdRe-Id/data/crops/20490f4f91ca7383b8653ae760f5a075/crop_00347.jpg
21a2499da6dea47fd5620522ba50d404_c00348,21a2499da6dea47fd5620522ba50d404_f00000,21a2499da6dea47fd5620522ba50d404,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a2499da6dea47fd5620522ba50d404/crop_00348.jpg
21a2499da6dea47fd5620522ba50d404_c00349,21a2499da6dea47fd5620522ba50d404_f00010,21a2499da6dea47fd5620522ba50d404,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a2499da6dea47fd5620522ba50d404/crop_00349.jpg
21a2499da6dea47fd5620522ba50d404_c00350,21a2499da6dea47fd5620522ba50d404_f00020,21a2499da6dea47fd5620522ba50d404,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a2499da6dea47fd5620522ba50d404/crop_00350.jpg
21a2499da6dea47fd5620522ba50d404_c00351,21a2499da6dea47fd5620522ba50d404_f00030,21a2499da6dea47fd5620522ba50d404,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a2499da6dea47fd5620522ba50d404/crop_00351.jpg
21a2499da6dea47fd5620522ba50d404_c00352,21a2499da6dea47fd5620522ba50d404_f00040,21a2499da6dea47fd5620522ba50d404,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a2499da6dea47fd5620522ba50d404/crop_00352.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00353,21a89ad5f7717f9d32e4e42ae9601a3b_f00000,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00353.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00354,21a89ad5f7717f9d32e4e42ae9601a3b_f00010,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00354.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00355,21a89ad5f7717f9d32e4e42ae9601a3b_f00030,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00355.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00356,21a89ad5f7717f9d32e4e42ae9601a3b_f00040,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00356.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00357,21a89ad5f7717f9d32e4e42ae9601a3b_f00050,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00357.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00358,21a89ad5f7717f9d32e4e42ae9601a3b_f00060,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00358.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00359,21a89ad5f7717f9d32e4e42ae9601a3b_f00070,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00359.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00360,21a89ad5f7717f9d32e4e42ae9601a3b_f00080,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00360.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00362,21a89ad5f7717f9d32e4e42ae9601a3b_f00100,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00362.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00363,21a89ad5f7717f9d32e4e42ae9601a3b_f00120,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00363.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00364,21a89ad5f7717f9d32e4e42ae9601a3b_f00130,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00364.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00365,21a89ad5f7717f9d32e4e42ae9601a3b_f00140,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00365.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00367,21a89ad5f7717f9d32e4e42ae9601a3b_f00160,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00367.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00368,21a89ad5f7717f9d32e4e42ae9601a3b_f00170,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00368.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00369,21a89ad5f7717f9d32e4e42ae9601a3b_f00180,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00369.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00370,21a89ad5f7717f9d32e4e42ae9601a3b_f00190,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00370.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00371,21a89ad5f7717f9d32e4e42ae9601a3b_f00200,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00371.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00372,21a89ad5f7717f9d32e4e42ae9601a3b_f00210,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00372.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00374,21a89ad5f7717f9d32e4e42ae9601a3b_f00230,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00374.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00375,21a89ad5f7717f9d32e4e42ae9601a3b_f00240,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00375.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00376,21a89ad5f7717f9d32e4e42ae9601a3b_f00250,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00376.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00377,21a89ad5f7717f9d32e4e42ae9601a3b_f00270,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00377.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00378,21a89ad5f7717f9d32e4e42ae9601a3b_f00280,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00378.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00379,21a89ad5f7717f9d32e4e42ae9601a3b_f00290,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00379.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00380,21a89ad5f7717f9d32e4e42ae9601a3b_f00300,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00380.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00381,21a89ad5f7717f9d32e4e42ae9601a3b_f00310,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00381.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00382,21a89ad5f7717f9d32e4e42ae9601a3b_f00320,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00382.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00383,21a89ad5f7717f9d32e4e42ae9601a3b_f00330,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00383.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00385,21a89ad5f7717f9d32e4e42ae9601a3b_f00360,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00385.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00389,21a89ad5f7717f9d32e4e42ae9601a3b_f00400,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00389.jpg
21a89ad5f7717f9d32e4e42ae9601a3b_c00390,21a89ad5f7717f9d32e4e42ae9601a3b_f00410,21a89ad5f7717f9d32e4e42ae9601a3b,/Users/vaishak/Documents/BirdRe-Id/data/crops/21a89ad5f7717f9d32e4e42ae9601a3b/crop_00390.jpg
21cf9c6b73672a28d77efa5f4f011657_c00391,21cf9c6b73672a28d77efa5f4f011657_f00030,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00391.jpg
21cf9c6b73672a28d77efa5f4f011657_c00393,21cf9c6b73672a28d77efa5f4f011657_f00050,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00393.jpg
21cf9c6b73672a28d77efa5f4f011657_c00394,21cf9c6b73672a28d77efa5f4f011657_f00060,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00394.jpg
21cf9c6b73672a28d77efa5f4f011657_c00396,21cf9c6b73672a28d77efa5f4f011657_f00080,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00396.jpg
21cf9c6b73672a28d77efa5f4f011657_c00397,21cf9c6b73672a28d77efa5f4f011657_f00090,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00397.jpg
21cf9c6b73672a28d77efa5f4f011657_c00398,21cf9c6b73672a28d77efa5f4f011657_f00100,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00398.jpg
21cf9c6b73672a28d77efa5f4f011657_c00400,21cf9c6b73672a28d77efa5f4f011657_f00200,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00400.jpg
21cf9c6b73672a28d77efa5f4f011657_c00402,21cf9c6b73672a28d77efa5f4f011657_f00250,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00402.jpg
21cf9c6b73672a28d77efa5f4f011657_c00403,21cf9c6b73672a28d77efa5f4f011657_f00260,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00403.jpg
21cf9c6b73672a28d77efa5f4f011657_c00404,21cf9c6b73672a28d77efa5f4f011657_f00270,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00404.jpg
21cf9c6b73672a28d77efa5f4f011657_c00405,21cf9c6b73672a28d77efa5f4f011657_f00290,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00405.jpg
21cf9c6b73672a28d77efa5f4f011657_c00406,21cf9c6b73672a28d77efa5f4f011657_f00300,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00406.jpg
21cf9c6b73672a28d77efa5f4f011657_c00407,21cf9c6b73672a28d77efa5f4f011657_f00310,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00407.jpg
21cf9c6b73672a28d77efa5f4f011657_c00408,21cf9c6b73672a28d77efa5f4f011657_f00320,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00408.jpg
21cf9c6b73672a28d77efa5f4f011657_c00409,21cf9c6b73672a28d77efa5f4f011657_f00330,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00409.jpg
21cf9c6b73672a28d77efa5f4f011657_c00410,21cf9c6b73672a28d77efa5f4f011657_f00340,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00410.jpg
21cf9c6b73672a28d77efa5f4f011657_c00411,21cf9c6b73672a28d77efa5f4f011657_f00350,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00411.jpg
21cf9c6b73672a28d77efa5f4f011657_c00412,21cf9c6b73672a28d77efa5f4f011657_f00360,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00412.jpg
21cf9c6b73672a28d77efa5f4f011657_c00413,21cf9c6b73672a28d77efa5f4f011657_f00370,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00413.jpg
21cf9c6b73672a28d77efa5f4f011657_c00414,21cf9c6b73672a28d77efa5f4f011657_f00380,21cf9c6b73672a28d77efa5f4f011657,/Users/vaishak/Documents/BirdRe-Id/data/crops/21cf9c6b73672a28d77efa5f4f011657/crop_00414.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00415,2293e4cc4dc8e55a7c83acf164f1ad80_f00000,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00415.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00417,2293e4cc4dc8e55a7c83acf164f1ad80_f00020,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00417.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00418,2293e4cc4dc8e55a7c83acf164f1ad80_f00040,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00418.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00419,2293e4cc4dc8e55a7c83acf164f1ad80_f00050,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00419.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00420,2293e4cc4dc8e55a7c83acf164f1ad80_f00060,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00420.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00421,2293e4cc4dc8e55a7c83acf164f1ad80_f00070,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00421.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00422,2293e4cc4dc8e55a7c83acf164f1ad80_f00080,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00422.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00423,2293e4cc4dc8e55a7c83acf164f1ad80_f00090,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00423.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00424,2293e4cc4dc8e55a7c83acf164f1ad80_f00100,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00424.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00425,2293e4cc4dc8e55a7c83acf164f1ad80_f00110,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00425.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00426,2293e4cc4dc8e55a7c83acf164f1ad80_f00120,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00426.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00427,2293e4cc4dc8e55a7c83acf164f1ad80_f00130,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00427.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00428,2293e4cc4dc8e55a7c83acf164f1ad80_f00140,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00428.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00429,2293e4cc4dc8e55a7c83acf164f1ad80_f00150,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00429.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00430,2293e4cc4dc8e55a7c83acf164f1ad80_f00160,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00430.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00431,2293e4cc4dc8e55a7c83acf164f1ad80_f00170,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00431.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00432,2293e4cc4dc8e55a7c83acf164f1ad80_f00180,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00432.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00433,2293e4cc4dc8e55a7c83acf164f1ad80_f00190,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00433.jpg
2293e4cc4dc8e55a7c83acf164f1ad80_c00434,2293e4cc4dc8e55a7c83acf164f1ad80_f00200,2293e4cc4dc8e55a7c83acf164f1ad80,/Users/vaishak/Documents/BirdRe-Id/data/crops/2293e4cc4dc8e55a7c83acf164f1ad80/crop_00434.jpg
22d6c604a0581584822edd8c33728b04_c00435,22d6c604a0581584822edd8c33728b04_f00020,22d6c604a0581584822edd8c33728b04,/Users/vaishak/Documents/BirdRe-Id/data/crops/22d6c604a0581584822edd8c33728b04/crop_00435.jpg
22d6c604a0581584822edd8c33728b04_c00436,22d6c604a0581584822edd8c33728b04_f00030,22d6c604a0581584822edd8c33728b04,/Users/vaishak/Documents/BirdRe-Id/data/crops/22d6c604a0581584822edd8c33728b04/crop_00436.jpg
22d6c604a0581584822edd8c33728b04_c00437,22d6c604a0581584822edd8c33728b04_f00040,22d6c604a0581584822edd8c33728b04,/Users/vaishak/Documents/BirdRe-Id/data/crops/22d6c604a0581584822edd8c33728b04/crop_00437.jpg
2375e3bf48e7eaee9f607514cb586484_c00440,2375e3bf48e7eaee9f607514cb586484_f00210,2375e3bf48e7eaee9f607514cb586484,/Users/vaishak/Documents/BirdRe-Id/data/crops/2375e3bf48e7eaee9f607514cb586484/crop_00440.jpg
2469e9085f0cc340e9598434a0aa5f81_c00441,2469e9085f0cc340e9598434a0aa5f81_f00040,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00441.jpg
2469e9085f0cc340e9598434a0aa5f81_c00442,2469e9085f0cc340e9598434a0aa5f81_f00050,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00442.jpg
2469e9085f0cc340e9598434a0aa5f81_c00443,2469e9085f0cc340e9598434a0aa5f81_f00280,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00443.jpg
2469e9085f0cc340e9598434a0aa5f81_c00444,2469e9085f0cc340e9598434a0aa5f81_f00290,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00444.jpg
2469e9085f0cc340e9598434a0aa5f81_c00446,2469e9085f0cc340e9598434a0aa5f81_f00330,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00446.jpg
2469e9085f0cc340e9598434a0aa5f81_c00447,2469e9085f0cc340e9598434a0aa5f81_f00340,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00447.jpg
2469e9085f0cc340e9598434a0aa5f81_c00448,2469e9085f0cc340e9598434a0aa5f81_f00350,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00448.jpg
2469e9085f0cc340e9598434a0aa5f81_c00449,2469e9085f0cc340e9598434a0aa5f81_f00360,2469e9085f0cc340e9598434a0aa5f81,/Users/vaishak/Documents/BirdRe-Id/data/crops/2469e9085f0cc340e9598434a0aa5f81/crop_00449.jpg
